runID,NUESP,year,mittel,sd,lo,up,STI,STI_lo,STI_up
2025_BDM_v3,31161,2012,-2.408,0.298,-3.094,-1.936,78.23,41.08,119.47
2025_BDM_v3,31161,2013,-2.227,0.25,-2.751,-1.767,92.25,56.88,138.26
2025_BDM_v3,31161,2014,-2.472,0.315,-3.202,-2.008,73.76,37.04,112.16
2025_BDM_v3,31161,2015,-2.342,0.254,-2.912,-1.909,83.1,48.86,122.32
2025_BDM_v3,31161,2016,-2.568,0.367,-3.434,-2.041,67.49,29.61,108.93
2025_BDM_v3,31161,2017,-2.228,0.253,-2.756,-1.75,92.16,56.61,140.28
2025_BDM_v3,31161,2018,-2.022,0.244,-2.475,-1.502,110.78,73.56,172.57
2025_BDM_v3,31161,2019,-2.041,0.238,-2.471,-1.535,108.93,73.83,167.96
2025_BDM_v3,31161,2020,-2.074,0.241,-2.532,-1.558,105.79,69.78,164.81
2025_BDM_v3,31161,2021,-2.03,0.243,-2.47,-1.503,110,73.9,172.43
2025_BDM_v3,31161,2022,-2.141,0.246,-2.658,-1.615,99.66,62.06,157.19
2025_BDM_v3,31161,2023,-1.973,0.253,-2.399,-1.424,115.66,78.88,183.86
2025_BDM_v3,31162,2003,-0.501,0.172,-0.88,-0.204,92.49,71.87,110.11
2025_BDM_v3,31162,2004,-0.223,0.167,-0.507,0.12,108.96,92.15,129.92
2025_BDM_v3,31162,2005,-0.556,0.174,-0.938,-0.261,89.35,68.96,106.67
2025_BDM_v3,31162,2006,-0.323,0.146,-0.602,-0.003,102.95,86.75,122.39
2025_BDM_v3,31162,2007,-0.268,0.167,-0.573,0.096,106.25,88.39,128.45
2025_BDM_v3,31162,2008,-0.375,0.148,-0.677,-0.078,99.86,82.6,117.8
2025_BDM_v3,31162,2009,-0.25,0.166,-0.546,0.118,107.33,89.92,129.8
2025_BDM_v3,31162,2010,-0.546,0.171,-0.931,-0.268,89.92,69.31,106.25
2025_BDM_v3,31162,2011,-0.283,0.162,-0.575,0.065,105.34,88.27,126.56
2025_BDM_v3,31162,2012,-0.314,0.144,-0.592,-0.029,103.49,87.32,120.8
2025_BDM_v3,31162,2013,-0.462,0.152,-0.794,-0.184,94.75,76.32,111.33
2025_BDM_v3,31162,2014,-0.243,0.157,-0.513,0.089,107.75,91.8,128.02
2025_BDM_v3,31162,2015,-0.519,0.167,-0.874,-0.234,91.46,72.18,108.3
2025_BDM_v3,31162,2016,-0.397,0.142,-0.697,-0.134,98.56,81.51,114.37
2025_BDM_v3,31162,2017,-0.37,0.143,-0.65,-0.077,100.15,84.08,117.86
2025_BDM_v3,31162,2018,-0.408,0.143,-0.708,-0.137,97.91,80.91,114.19
2025_BDM_v3,31162,2019,-0.246,0.154,-0.51,0.1,107.57,91.98,128.7
2025_BDM_v3,31162,2020,-0.461,0.147,-0.773,-0.178,94.81,77.42,111.69
2025_BDM_v3,31162,2021,-0.386,0.145,-0.681,-0.102,99.21,82.38,116.33
2025_BDM_v3,31162,2022,-0.401,0.148,-0.706,-0.119,98.32,81.02,115.29
2025_BDM_v3,31162,2023,-0.418,0.148,-0.735,-0.136,97.32,79.45,114.25
2025_BDM_v3,31196,2003,-1.248,0.121,-1.529,-1.045,95.77,76.48,111.71
2025_BDM_v3,31196,2004,-1.195,0.121,-1.429,-0.946,99.77,82.97,120.09
2025_BDM_v3,31196,2005,-1.176,0.119,-1.393,-0.905,101.23,85.41,123.66
2025_BDM_v3,31196,2006,-1.183,0.115,-1.411,-0.938,100.69,84.19,120.78
2025_BDM_v3,31196,2007,-1.159,0.125,-1.382,-0.868,102.55,86.17,126.95
2025_BDM_v3,31196,2008,-1.228,0.116,-1.483,-0.997,97.26,79.42,115.72
2025_BDM_v3,31196,2009,-1.219,0.118,-1.486,-0.988,97.94,79.23,116.49
2025_BDM_v3,31196,2010,-1.179,0.118,-1.391,-0.919,101,85.55,122.43
2025_BDM_v3,31196,2011,-1.216,0.117,-1.46,-0.983,98.17,80.92,116.91
2025_BDM_v3,31196,2012,-1.189,0.122,-1.434,-0.925,100.23,82.64,121.91
2025_BDM_v3,31196,2013,-1.224,0.121,-1.488,-1.001,97.56,79.1,115.39
2025_BDM_v3,31196,2014,-1.197,0.118,-1.437,-0.946,99.61,82.44,120.09
2025_BDM_v3,31196,2015,-1.149,0.128,-1.375,-0.855,103.33,86.65,128.11
2025_BDM_v3,31196,2016,-1.23,0.12,-1.501,-1.012,97.11,78.26,114.46
2025_BDM_v3,31196,2017,-1.137,0.131,-1.359,-0.839,104.28,87.76,129.55
2025_BDM_v3,31196,2018,-1.235,0.12,-1.501,-1.016,96.74,78.26,114.12
2025_BDM_v3,31196,2019,-1.191,0.115,-1.42,-0.939,100.07,83.58,120.69
2025_BDM_v3,31196,2020,-1.182,0.116,-1.406,-0.92,100.77,84.52,122.35
2025_BDM_v3,31196,2021,-1.241,0.124,-1.529,-1.012,96.29,76.48,114.46
2025_BDM_v3,31196,2022,-1.209,0.116,-1.452,-0.973,98.7,81.45,117.76
2025_BDM_v3,31196,2023,-1.256,0.129,-1.542,-1.011,95.17,75.67,114.54
2025_BDM_v3,31163,2003,-1.652,0.118,-1.922,-1.426,99.04,78.6,119.29
2025_BDM_v3,31163,2004,-1.609,0.116,-1.842,-1.353,102.67,84.25,126.47
2025_BDM_v3,31163,2005,-1.657,0.123,-1.936,-1.443,98.63,77.64,117.66
2025_BDM_v3,31163,2006,-1.633,0.112,-1.876,-1.412,100.63,81.8,120.64
2025_BDM_v3,31163,2007,-1.652,0.116,-1.908,-1.436,99.04,79.56,118.33
2025_BDM_v3,31163,2008,-1.657,0.116,-1.929,-1.447,98.63,78.12,117.28
2025_BDM_v3,31163,2009,-1.63,0.114,-1.86,-1.416,100.88,82.95,120.25
2025_BDM_v3,31163,2010,-1.654,0.123,-1.947,-1.425,98.87,76.9,119.39
2025_BDM_v3,31163,2011,-1.603,0.113,-1.81,-1.361,103.18,86.6,125.67
2025_BDM_v3,31163,2012,-1.66,0.116,-1.943,-1.455,98.38,77.17,116.52
2025_BDM_v3,31163,2013,-1.653,0.116,-1.905,-1.452,98.96,79.77,116.81
2025_BDM_v3,31163,2014,-1.589,0.125,-1.801,-1.302,104.39,87.27,131.67
2025_BDM_v3,31163,2015,-1.634,0.118,-1.88,-1.402,100.55,81.52,121.61
2025_BDM_v3,31163,2016,-1.632,0.111,-1.856,-1.411,100.71,83.23,120.74
2025_BDM_v3,31163,2017,-1.621,0.118,-1.852,-1.379,101.64,83.52,123.87
2025_BDM_v3,31163,2018,-1.641,0.113,-1.888,-1.419,99.96,80.96,119.96
2025_BDM_v3,31163,2019,-1.579,0.121,-1.795,-1.296,105.26,87.72,132.29
2025_BDM_v3,31163,2020,-1.632,0.112,-1.874,-1.411,100.71,81.95,120.74
2025_BDM_v3,31163,2021,-1.616,0.111,-1.84,-1.385,102.07,84.39,123.28
2025_BDM_v3,31163,2022,-1.628,0.116,-1.863,-1.399,101.05,82.73,121.91
2025_BDM_v3,31163,2023,-1.632,0.112,-1.862,-1.403,100.71,82.8,121.52
2025_BDM_v3,31164,2003,-2.581,0.23,-3.12,-2.191,93.99,56.48,134.31
2025_BDM_v3,31164,2004,-2.428,0.207,-2.819,-1.96,108.27,75.2,164.9
2025_BDM_v3,31164,2005,-2.601,0.238,-3.166,-2.217,92.25,54.05,131.2
2025_BDM_v3,31164,2006,-2.433,0.205,-2.826,-1.989,107.77,74.71,160.75
2025_BDM_v3,31164,2007,-2.539,0.21,-3.038,-2.162,97.72,61.09,137.85
2025_BDM_v3,31164,2008,-2.555,0.212,-3.028,-2.181,96.28,61.67,135.52
2025_BDM_v3,31164,2009,-2.433,0.203,-2.83,-1.984,107.77,74.42,161.46
2025_BDM_v3,31164,2010,-2.604,0.242,-3.203,-2.217,92,52.16,131.2
2025_BDM_v3,31164,2011,-2.459,0.21,-2.885,-1.994,105.22,70.65,160.05
2025_BDM_v3,31164,2012,-2.554,0.221,-3.047,-2.173,96.37,60.57,136.5
2025_BDM_v3,31164,2013,-2.64,0.246,-3.24,-2.264,88.96,50.34,125.74
2025_BDM_v3,31164,2014,-2.425,0.209,-2.85,-1.962,108.56,73.03,164.61
2025_BDM_v3,31164,2015,-2.454,0.201,-2.855,-2.007,105.71,72.69,158.23
2025_BDM_v3,31164,2016,-2.445,0.203,-2.841,-2.019,106.59,73.66,156.56
2025_BDM_v3,31164,2017,-2.523,0.209,-3.002,-2.154,99.18,63.22,138.84
2025_BDM_v3,31164,2018,-2.527,0.212,-2.996,-2.149,98.82,63.58,139.47
2025_BDM_v3,31164,2019,-2.301,0.249,-2.677,-1.72,121.59,85.94,202.84
2025_BDM_v3,31164,2020,-2.596,0.228,-3.148,-2.223,92.68,54.99,130.49
2025_BDM_v3,31164,2021,-2.528,0.222,-3.042,-2.11,98.72,60.85,144.42
2025_BDM_v3,31164,2022,-2.464,0.194,-2.869,-2.044,104.74,71.73,153.14
2025_BDM_v3,31164,2023,-2.455,0.201,-2.875,-2.014,105.61,71.32,157.25
2025_BDM_v3,31165,2003,-0.888,0.157,-1.209,-0.571,97.84,77.15,121.16
2025_BDM_v3,31165,2004,-0.727,0.173,-1.012,-0.34,109.37,89.47,139.56
2025_BDM_v3,31165,2005,-0.972,0.162,-1.339,-0.695,92.12,69.7,111.74
2025_BDM_v3,31165,2006,-0.824,0.161,-1.135,-0.492,102.34,81.64,127.34
2025_BDM_v3,31165,2007,-0.881,0.157,-1.209,-0.569,98.33,77.15,121.32
2025_BDM_v3,31165,2008,-0.925,0.159,-1.291,-0.631,95.3,72.39,116.56
2025_BDM_v3,31165,2009,-0.689,0.18,-0.978,-0.295,112.19,91.72,143.24
2025_BDM_v3,31165,2010,-1.036,0.189,-1.463,-0.731,87.91,63.1,109.07
2025_BDM_v3,31165,2011,-0.856,0.159,-1.195,-0.541,100.08,77.99,123.5
2025_BDM_v3,31165,2012,-0.934,0.162,-1.276,-0.634,94.69,73.24,116.33
2025_BDM_v3,31165,2013,-0.938,0.15,-1.268,-0.653,94.41,73.7,114.89
2025_BDM_v3,31165,2014,-0.762,0.157,-1.039,-0.429,106.8,87.71,132.36
2025_BDM_v3,31165,2015,-1.007,0.171,-1.407,-0.712,89.8,66.02,110.47
2025_BDM_v3,31165,2016,-0.915,0.154,-1.241,-0.618,95.98,75.27,117.55
2025_BDM_v3,31165,2017,-0.829,0.154,-1.123,-0.515,101.98,82.38,125.53
2025_BDM_v3,31165,2018,-0.911,0.157,-1.246,-0.606,96.26,74.98,118.47
2025_BDM_v3,31165,2019,-0.708,0.17,-0.995,-0.337,110.77,90.59,139.8
2025_BDM_v3,31165,2020,-0.935,0.163,-1.291,-0.631,94.62,72.39,116.56
2025_BDM_v3,31165,2021,-1.027,0.183,-1.449,-0.721,88.49,63.82,109.81
2025_BDM_v3,31165,2022,-0.853,0.142,-1.135,-0.553,100.29,81.64,122.56
2025_BDM_v3,31165,2023,-0.868,0.156,-1.203,-0.555,99.24,77.51,122.41
2025_BDM_v3,31159,2003,-2.546,0.317,-3.283,-2.027,97.98,48.74,156.88
2025_BDM_v3,31159,2004,-2.52,0.309,-3.226,-2.029,100.37,51.49,156.6
2025_BDM_v3,31159,2005,-2.458,0.289,-3.097,-1.928,106.28,58.27,171.13
2025_BDM_v3,31159,2006,-2.472,0.283,-3.085,-1.958,104.92,58.94,166.7
2025_BDM_v3,31159,2007,-2.632,0.351,-3.433,-2.08,90.45,42.16,149.68
2025_BDM_v3,31159,2008,-2.564,0.33,-3.337,-2,96.36,46.26,160.66
2025_BDM_v3,31159,2009,-2.534,0.298,-3.235,-2.04,99.08,51.04,155.09
2025_BDM_v3,31159,2010,-2.458,0.28,-3.082,-1.962,106.28,59.11,166.12
2025_BDM_v3,31159,2011,-2.131,0.265,-2.649,-1.575,143.03,89.02,231.16
2025_BDM_v3,31159,2012,-2.444,0.289,-3.064,-1.938,107.66,60.14,169.65
2025_BDM_v3,31159,2013,-2.452,0.29,-3.087,-1.956,106.87,58.83,167
2025_BDM_v3,31159,2014,-2.202,0.257,-2.705,-1.674,134.2,84.48,212.81
2025_BDM_v3,31159,2015,-2.19,0.256,-2.68,-1.658,135.66,86.48,215.69
2025_BDM_v3,31159,2016,-2.234,0.245,-2.712,-1.725,130.39,83.93,203.83
2025_BDM_v3,31159,2017,-2.372,0.268,-2.936,-1.863,115.01,67.93,181.08
2025_BDM_v3,31159,2018,-2.243,0.265,-2.763,-1.713,129.33,80,205.91
2025_BDM_v3,31159,2019,-2.087,0.256,-2.547,-1.559,148.75,97.89,234.24
2025_BDM_v3,31159,2020,-1.908,0.283,-2.415,-1.337,174.15,110.57,280.35
2025_BDM_v3,31159,2021,-1.966,0.277,-2.458,-1.393,165.54,106.28,268.12
2025_BDM_v3,31159,2022,-2.334,0.256,-2.872,-1.845,119.07,72.18,183.92
2025_BDM_v3,31159,2023,-2.297,0.276,-2.857,-1.762,123.15,73.21,197.51
2025_BDM_v3,31160,2003,-1.577,0.129,-1.84,-1.311,100.79,80.67,124.98
2025_BDM_v3,31160,2004,-1.534,0.14,-1.77,-1.193,104.43,85.67,136.99
2025_BDM_v3,31160,2005,-1.618,0.125,-1.906,-1.392,97.41,76.19,117.19
2025_BDM_v3,31160,2006,-1.622,0.134,-1.923,-1.391,97.08,75.07,117.29
2025_BDM_v3,31160,2007,-1.583,0.127,-1.825,-1.301,100.29,81.72,125.97
2025_BDM_v3,31160,2008,-1.622,0.134,-1.93,-1.383,97.08,74.61,118.04
2025_BDM_v3,31160,2009,-1.563,0.135,-1.807,-1.27,101.96,83,129.06
2025_BDM_v3,31160,2010,-1.609,0.127,-1.895,-1.367,98.14,76.92,119.56
2025_BDM_v3,31160,2011,-1.567,0.129,-1.803,-1.292,101.63,83.28,126.86
2025_BDM_v3,31160,2012,-1.556,0.133,-1.795,-1.271,102.55,83.86,128.96
2025_BDM_v3,31160,2013,-1.592,0.126,-1.876,-1.345,99.54,78.2,121.67
2025_BDM_v3,31160,2014,-1.612,0.129,-1.889,-1.374,97.9,77.32,118.89
2025_BDM_v3,31160,2015,-1.641,0.14,-1.972,-1.409,95.55,71.92,115.6
2025_BDM_v3,31160,2016,-1.513,0.144,-1.729,-1.157,106.25,88.72,140.81
2025_BDM_v3,31160,2017,-1.593,0.131,-1.857,-1.334,99.46,79.5,122.73
2025_BDM_v3,31160,2018,-1.542,0.136,-1.78,-1.219,103.75,84.94,134.28
2025_BDM_v3,31160,2019,-1.585,0.127,-1.836,-1.332,100.12,80.95,122.93
2025_BDM_v3,31160,2020,-1.57,0.128,-1.81,-1.291,101.37,82.79,126.96
2025_BDM_v3,31160,2021,-1.585,0.122,-1.818,-1.326,100.12,82.22,123.51
2025_BDM_v3,31160,2022,-1.553,0.126,-1.772,-1.275,102.81,85.53,128.56
2025_BDM_v3,31160,2023,-1.624,0.131,-1.925,-1.396,96.92,74.94,116.82
2025_BDM_v3,31203,2003,-2.621,0.372,-3.401,-1.922,110.23,52.45,207.51
2025_BDM_v3,31203,2004,-2.586,0.363,-3.406,-1.934,113.88,52.2,205.35
2025_BDM_v3,31203,2005,-2.712,0.367,-3.477,-2.037,101.24,48.73,187.57
2025_BDM_v3,31203,2006,-2.851,0.392,-3.677,-2.184,88.82,40.12,164.52
2025_BDM_v3,31203,2007,-2.887,0.405,-3.771,-2.207,85.84,36.6,161.15
2025_BDM_v3,31203,2008,-2.544,0.361,-3.327,-1.891,118.41,56.34,213.19
2025_BDM_v3,31203,2009,-2.844,0.393,-3.67,-2.167,89.41,40.39,167.06
2025_BDM_v3,31203,2010,-2.365,0.319,-2.999,-1.756,139.62,77.18,239.47
2025_BDM_v3,31203,2011,-2.943,0.414,-3.872,-2.239,81.4,33.15,156.57
2025_BDM_v3,31203,2012,-2.693,0.362,-3.459,-2.042,103.06,49.59,186.74
2025_BDM_v3,31203,2013,-2.459,0.338,-3.149,-1.837,128.08,66.87,223.39
2025_BDM_v3,31203,2014,-2.719,0.376,-3.547,-2.072,100.57,45.53,181.84
2025_BDM_v3,31203,2015,-2.706,0.371,-3.519,-2.032,101.81,46.78,188.4
2025_BDM_v3,31203,2016,-2.52,0.338,-3.213,-1.882,121.07,62.88,214.86
2025_BDM_v3,31203,2017,-2.451,0.332,-3.13,-1.844,129.03,68.1,222.05
2025_BDM_v3,31203,2018,-2.154,0.314,-2.758,-1.543,169.01,96.96,286.3
2025_BDM_v3,31203,2019,-2.107,0.301,-2.689,-1.519,176.27,103.44,292.01
2025_BDM_v3,31203,2020,-1.766,0.288,-2.331,-1.211,237.43,144.03,373.16
2025_BDM_v3,31203,2021,-1.927,0.297,-2.508,-1.376,206.61,122.42,327.84
2025_BDM_v3,31203,2022,-2.106,0.295,-2.678,-1.514,176.42,104.51,293.21
2025_BDM_v3,31203,2023,-1.683,0.29,-2.248,-1.113,254.76,155.3,402.08
2025_BDM_v3,31085,2003,-0.689,0.164,-1.01,-0.336,101.34,80.94,126.36
2025_BDM_v3,31085,2004,-0.548,0.181,-0.858,-0.164,111.07,90.28,139.19
2025_BDM_v3,31085,2005,-0.873,0.177,-1.25,-0.567,89.33,67.52,109.73
2025_BDM_v3,31085,2006,-0.614,0.171,-0.905,-0.224,106.46,87.32,134.68
2025_BDM_v3,31085,2007,-0.834,0.177,-1.207,-0.523,91.8,69.8,112.83
2025_BDM_v3,31085,2008,-0.736,0.163,-1.066,-0.412,98.2,77.67,120.8
2025_BDM_v3,31085,2009,-0.591,0.17,-0.887,-0.232,108.06,88.45,134.09
2025_BDM_v3,31085,2010,-0.961,0.198,-1.393,-0.638,83.88,60.31,104.81
2025_BDM_v3,31085,2011,-0.833,0.164,-1.19,-0.54,91.87,70.72,111.63
2025_BDM_v3,31085,2012,-0.874,0.181,-1.267,-0.562,89.26,66.63,110.08
2025_BDM_v3,31085,2013,-0.663,0.166,-0.982,-0.309,103.1,82.62,128.36
2025_BDM_v3,31085,2014,-0.538,0.175,-0.829,-0.153,111.77,92.12,140.02
2025_BDM_v3,31085,2015,-0.883,0.183,-1.276,-0.558,88.7,66.16,110.36
2025_BDM_v3,31085,2016,-0.697,0.16,-1.017,-0.369,100.8,80.53,123.94
2025_BDM_v3,31085,2017,-0.703,0.162,-1.013,-0.376,100.4,80.77,123.42
2025_BDM_v3,31085,2018,-0.625,0.164,-0.924,-0.271,105.7,86.15,131.18
2025_BDM_v3,31085,2019,-0.527,0.188,-0.841,-0.129,112.55,91.36,141.83
2025_BDM_v3,31085,2020,-0.832,0.172,-1.225,-0.519,91.93,68.84,113.11
2025_BDM_v3,31085,2021,-0.817,0.169,-1.183,-0.515,92.9,71.1,113.4
2025_BDM_v3,31085,2022,-0.758,0.162,-1.103,-0.448,96.74,75.55,118.19
2025_BDM_v3,31085,2023,-0.72,0.162,-1.036,-0.385,99.26,79.41,122.77
2025_BDM_v3,31000,2003,-1.967,0.243,-2.429,-1.498,128.66,84.91,191.58
2025_BDM_v3,31000,2004,-2.363,0.288,-3.038,-1.882,90.21,47.96,138.57
2025_BDM_v3,31000,2005,-2.191,0.246,-2.739,-1.739,105.44,63.65,156.68
2025_BDM_v3,31000,2006,-2.391,0.3,-3.054,-1.894,87.93,47.23,137.13
2025_BDM_v3,31000,2007,-2.393,0.304,-3.099,-1.909,87.77,45.24,135.35
2025_BDM_v3,31000,2008,-2.281,0.263,-2.873,-1.81,97.2,56.1,147.46
2025_BDM_v3,31000,2009,-2.258,0.264,-2.822,-1.77,99.25,58.87,152.6
2025_BDM_v3,31000,2010,-2.256,0.267,-2.828,-1.794,99.43,58.54,149.5
2025_BDM_v3,31000,2011,-1.963,0.239,-2.431,-1.474,129.11,84.76,195.37
2025_BDM_v3,31000,2012,-2.356,0.302,-3.042,-1.853,90.79,47.77,142.09
2025_BDM_v3,31000,2013,-1.966,0.235,-2.418,-1.474,128.77,85.78,195.37
2025_BDM_v3,31000,2014,-2.082,0.241,-2.575,-1.586,116.23,74.2,178.19
2025_BDM_v3,31000,2015,-1.866,0.253,-2.33,-1.34,140.5,92.97,217.57
2025_BDM_v3,31000,2016,-2.115,0.25,-2.623,-1.631,112.87,70.95,171.63
2025_BDM_v3,31000,2017,-2.122,0.238,-2.615,-1.667,112.16,71.48,166.52
2025_BDM_v3,31000,2018,-1.858,0.249,-2.313,-1.327,141.48,94.42,219.82
2025_BDM_v3,31000,2019,-2.258,0.264,-2.843,-1.788,99.25,57.71,150.27
2025_BDM_v3,31000,2020,-2.069,0.238,-2.556,-1.591,117.58,75.52,177.45
2025_BDM_v3,31000,2021,-2.189,0.24,-2.67,-1.739,105.63,67.91,156.68
2025_BDM_v3,31000,2022,-1.934,0.231,-2.387,-1.446,132.43,88.25,199.86
2025_BDM_v3,31000,2023,-1.814,0.249,-2.258,-1.316,146.95,99.25,221.74
2025_BDM_v3,31004,2003,-1.267,0.193,-1.65,-0.871,103.61,75.95,139.1
2025_BDM_v3,31004,2004,-1.196,0.191,-1.556,-0.787,109.46,82.14,147.47
2025_BDM_v3,31004,2005,-1.407,0.193,-1.813,-1.059,92.74,66.13,121.4
2025_BDM_v3,31004,2006,-1.528,0.22,-1.987,-1.149,84.05,56.84,113.46
2025_BDM_v3,31004,2007,-1.188,0.192,-1.561,-0.792,110.14,81.8,146.97
2025_BDM_v3,31004,2008,-1.272,0.192,-1.672,-0.886,103.21,74.56,137.63
2025_BDM_v3,31004,2009,-1.194,0.186,-1.542,-0.821,109.63,83.09,144.05
2025_BDM_v3,31004,2010,-1.269,0.185,-1.658,-0.876,103.45,75.45,138.61
2025_BDM_v3,31004,2011,-1.138,0.182,-1.463,-0.753,114.41,88.64,150.94
2025_BDM_v3,31004,2012,-1.353,0.19,-1.751,-1.01,96.83,69.74,125.87
2025_BDM_v3,31004,2013,-1.296,0.185,-1.672,-0.936,101.28,74.56,132.81
2025_BDM_v3,31004,2014,-1.157,0.185,-1.512,-0.764,112.78,85.16,149.81
2025_BDM_v3,31004,2015,-1.196,0.189,-1.556,-0.816,109.46,82.14,144.55
2025_BDM_v3,31004,2016,-1.408,0.198,-1.832,-1.03,92.66,65.06,124.03
2025_BDM_v3,31004,2017,-1.227,0.188,-1.588,-0.836,106.88,79.99,142.55
2025_BDM_v3,31004,2018,-1.428,0.205,-1.893,-1.08,91.18,61.71,119.51
2025_BDM_v3,31004,2019,-0.96,0.211,-1.345,-0.533,130.53,97.44,174.35
2025_BDM_v3,31004,2020,-1.325,0.186,-1.712,-0.981,99,72.09,128.56
2025_BDM_v3,31004,2021,-1.476,0.213,-1.94,-1.122,87.7,59.24,115.81
2025_BDM_v3,31004,2022,-1.588,0.237,-2.096,-1.193,79.99,51.62,109.72
2025_BDM_v3,31004,2023,-1.391,0.199,-1.827,-1.019,93.93,65.34,125.04
2025_BDM_v3,31086,2003,-1.246,0.262,-1.823,-0.74,91.31,56.85,132.02
2025_BDM_v3,31086,2004,-1.225,0.254,-1.737,-0.732,92.81,61.19,132.74
2025_BDM_v3,31086,2005,-0.614,0.22,-1.038,-0.166,143.53,106.9,187.45
2025_BDM_v3,31086,2006,-1.3,0.249,-1.797,-0.847,87.54,58.13,122.65
2025_BDM_v3,31086,2007,-1.34,0.252,-1.856,-0.874,84.82,55.25,120.34
2025_BDM_v3,31086,2008,-1.597,0.293,-2.176,-1.033,68.83,41.66,107.3
2025_BDM_v3,31086,2009,-0.681,0.225,-1.134,-0.246,137.35,99.5,179.36
2025_BDM_v3,31086,2010,-1.066,0.228,-1.518,-0.639,104.7,73.47,141.21
2025_BDM_v3,31086,2011,-0.946,0.238,-1.406,-0.48,114.32,80.47,156.24
2025_BDM_v3,31086,2012,-1.412,0.274,-1.977,-0.892,80.08,49.72,118.82
2025_BDM_v3,31086,2013,-0.337,0.219,-0.774,0.093,170.26,129,213.87
2025_BDM_v3,31086,2014,-1.735,0.284,-2.334,-1.217,61.29,36.11,93.38
2025_BDM_v3,31086,2015,-0.583,0.22,-1.02,-0.152,146.43,108.33,188.87
2025_BDM_v3,31086,2016,-1.204,0.245,-1.703,-0.743,94.32,62.98,131.76
2025_BDM_v3,31086,2017,-0.867,0.223,-1.317,-0.452,120.94,86.37,158.95
2025_BDM_v3,31086,2018,-0.416,0.229,-0.868,0.033,162.46,120.85,207.74
2025_BDM_v3,31086,2019,-1.333,0.255,-1.842,-0.833,85.29,55.92,123.85
2025_BDM_v3,31086,2020,0.032,0.222,-0.386,0.469,207.64,165.41,251.43
2025_BDM_v3,31086,2021,-1.369,0.263,-1.906,-0.872,82.88,52.9,120.51
2025_BDM_v3,31086,2022,-0.355,0.22,-0.773,0.068,168.47,129.09,211.32
2025_BDM_v3,31086,2023,-0.466,0.217,-0.899,-0.027,157.59,118.23,201.61
2025_BDM_v3,31205,2003,-3.219,0.206,-3.692,-2.852,99.47,62.89,141.16
2025_BDM_v3,31205,2004,-3.207,0.2,-3.64,-2.836,100.62,66.16,143.31
2025_BDM_v3,31205,2005,-3.208,0.204,-3.636,-2.839,100.52,66.42,142.91
2025_BDM_v3,31205,2006,-3.187,0.207,-3.605,-2.812,102.57,68.46,146.6
2025_BDM_v3,31205,2007,-3.247,0.215,-3.774,-2.907,96.82,58.05,134
2025_BDM_v3,31205,2008,-3.223,0.206,-3.683,-2.851,99.08,63.45,141.29
2025_BDM_v3,31205,2009,-3.232,0.212,-3.704,-2.859,98.23,62.16,140.23
2025_BDM_v3,31205,2010,-3.201,0.207,-3.656,-2.801,101.2,65.14,148.12
2025_BDM_v3,31205,2011,-3.176,0.201,-3.564,-2.756,103.66,71.24,154.53
2025_BDM_v3,31205,2012,-3.228,0.214,-3.725,-2.843,98.61,60.9,142.37
2025_BDM_v3,31205,2013,-3.2,0.204,-3.652,-2.817,101.3,65.39,145.91
2025_BDM_v3,31205,2014,-3.21,0.207,-3.664,-2.817,100.33,64.63,145.91
2025_BDM_v3,31205,2015,-3.207,0.207,-3.683,-2.827,100.62,63.45,144.53
2025_BDM_v3,31205,2016,-3.154,0.201,-3.559,-2.748,105.87,71.59,155.7
2025_BDM_v3,31205,2017,-3.253,0.226,-3.792,-2.902,96.26,57.04,134.63
2025_BDM_v3,31205,2018,-3.201,0.214,-3.71,-2.797,101.2,61.8,148.68
2025_BDM_v3,31205,2019,-3.181,0.203,-3.592,-2.799,103.16,69.33,148.4
2025_BDM_v3,31205,2020,-3.208,0.21,-3.691,-2.796,100.52,62.95,148.82
2025_BDM_v3,31205,2021,-3.205,0.216,-3.711,-2.82,100.81,61.74,145.49
2025_BDM_v3,31205,2022,-3.209,0.206,-3.677,-2.848,100.43,63.82,141.7
2025_BDM_v3,31205,2023,-3.197,0.216,-3.658,-2.797,101.59,65.01,148.68
2025_BDM_v3,31287,2003,-1.079,0.126,-1.372,-0.85,98.05,78.18,115.73
2025_BDM_v3,31287,2004,-0.985,0.135,-1.221,-0.659,105.09,88.03,131.78
2025_BDM_v3,31287,2005,-1.156,0.164,-1.557,-0.937,92.52,67.28,108.8
2025_BDM_v3,31287,2006,-1.043,0.121,-1.306,-0.794,100.71,82.38,120.32
2025_BDM_v3,31287,2007,-1.004,0.129,-1.234,-0.718,103.64,87.14,126.7
2025_BDM_v3,31287,2008,-1.086,0.133,-1.395,-0.848,97.54,76.76,115.89
2025_BDM_v3,31287,2009,-0.994,0.132,-1.228,-0.681,104.4,87.55,129.87
2025_BDM_v3,31287,2010,-1.17,0.178,-1.596,-0.935,91.54,65.14,108.95
2025_BDM_v3,31287,2011,-1.063,0.13,-1.354,-0.816,99.22,79.31,118.5
2025_BDM_v3,31287,2012,-0.985,0.143,-1.225,-0.654,105.09,87.75,132.21
2025_BDM_v3,31287,2013,-1.041,0.134,-1.305,-0.757,100.86,82.45,123.4
2025_BDM_v3,31287,2014,-1.031,0.127,-1.298,-0.745,101.6,82.9,124.41
